mbid,total_listen_count,total_user_count
895c9850-3b84-4a0e-9a48-b0e51aaa55c1,28245,3115
6bb4392e-c071-497d-9490-905d0a11f85c,2002,436
7018b463-f572-449a-8762-d97bae8121d0,1545,575
55e97814-fd63-4f05-b324-730d48fbf782,1243,237
11ee8eb2-bf44-4d91-b998-b1fd1d0db906,906,291
b9527218-747b-447d-927c-b7735dff1602,6238,2800
4ac12c3d-32a8-4fe6-b85f-0b349e04b388,38130,9631
957136ac-a0f0-4001-ac81-319a6c69e70e,17698,3327
3917a6bc-8fd8-48fe-b782-74e2580d1ad2,11150,3275
e29c00b7-bbd7-40ce-bcb4-3cc438d3fa78,17447,3618
537c0b97-7385-4957-8595-22a94167237d,1317,452
f8595f66-4b34-41af-8d90-fd3e23944327,1615,516
38d5483d-309e-4e21-b510-55ad133c604c,2046,572
5eadb21d-73df-4fbf-8d90-7bcd1de1b068,4602,1493
34a01d12-55cf-48a7-a525-eb7021e0a14a,58,35
09230634-91c3-4376-ac07-48dd5ed71b8b,9,8
a3bcb434-e480-4a05-8162-5bf9e02725b0,83,29
724f54d5-2ed4-46b6-924f-2328b48d410b,13117,3759
909eb236-fb25-496c-bc6c-ecf5cea22508,1414,310
d6bd67bc-ef21-4f02-8237-5ba252df8ec6,18294,4692
17524439-35e1-421d-8d23-900d2ef32f3a,6631,1787
094727a8-df79-4459-a75f-4b7cb1b41af5,5073,1764
a2589195-d995-45b6-8339-97dfe6848d87,1367,287
1cf555a7-a181-4f9c-abc4-8b76ef924257,751,178
9e483581-0871-4ecf-9536-49edd38d980c,1923,791
531f37cb-c80c-4080-9894-766cd718fb93,3046,992
3d15121a-8844-4ec9-b2d9-8cfe1009b31d,2405,1070
05696df0-9f47-494a-817c-93ec43039108,11170,1970
2159d603-63e3-4357-a4e1-49de92a4ba1b,381,145
c49650c9-bb57-4657-9061-f963f79d37ff,2325,288
403a8361-67d9-4fc6-a590-cf9240992db3,1597,477
9f9cd87a-dd01-4612-845d-c9a1140cbe0c,723,287
7775e925-5488-4794-bfe2-96f04d5dedf7,1574,383
65b6d120-a27e-45b7-948b-8bbc2f72c2b4,1238,468
47b0d86f-a4b2-4f9d-be54-7063f050eeeb,24,10
5262fd80-7887-4169-9bf2-26b027dbb529,944,125
b3f9eafc-4138-4c9c-83ce-939f2013ffe1,1362,143
7e4dab1c-003f-4d98-8952-21a980ceab08,7854,1239
62d55577-42fa-4b9d-a7df-cbcae5f2503a,1326,179
27096a70-c594-4e48-912e-b1a4de875dcc,940,248
0aa5fcfd-0620-4b9d-9fea-3f0ee1158ffd,5061,1762
a458a7b1-502f-49b4-a16b-7a52357b7846,69,43
bcb7bbea-7c90-489c-96ef-7ec79e361637,2139,406
24b08031-7f15-4590-8fa6-542bf23f4c76,42186,8310
cb80f1d8-d90c-44ac-8a48-f259d6c3db8e,3567,960
6608c5d0-5d2f-4fdc-9f55-0a9055b55055,516,188
66ba532f-c386-400d-a7a2-5126b464a2fa,3600,1296
72d5ad4e-3c63-4dda-8021-b39b8023300d,23655,4484
dc0eb076-b4ef-460b-a14a-d2f10980dab6,4162,1261
309c33be-4497-416a-a729-ae358973e16d,555,220
3d199cb6-9101-4928-b2cb-8ff48000ff48,1130,346
a34b4bc6-52b1-4d79-8694-4be66c33baec,950,253
89af56c4-cec1-400f-9dd4-44a46fb458eb,4046,1246
517c60b8-c047-46f0-b563-f9e1570f428d,3489,1090
a51969a3-8573-4e44-a343-fc42a4c48dd7,2650,682
5a01724b-edca-43f3-ac2a-fc269e9cc530,14241,2894
012a350c-85a3-4ef0-b17b-726d947ca975,124,26
5a61bc05-4ba4-4a7d-ac87-6ee0c8c3e5de,3296,619
81f1cfab-a2cf-4dff-8410-2754c0f64c00,2378,748
bdd64059-8804-4960-b7f4-6ef3d4f47264,1765,354
ec96086d-7e93-4084-a28a-ae5f3613c08d,2359,708
9da8ff54-7189-4beb-b44f-af2c7ad32ddf,3884,905
861b4b8c-c492-4302-b697-2bd394dc6718,6657,2143
8c40b838-ec36-4b17-aba5-fe2240f77e70,13349,5330
dcb2f257-f907-4edd-a198-b98c22d9c89e,2982,877
5405a57c-9b44-478a-9df6-844db681c22f,1077,275
06abfd72-4c66-4a98-8c9b-c9f569038573,15910,3546
b7c17a7b-2e76-43f4-994e-7e81b4f76bc9,1530,564
59e99351-918e-417c-b82c-7dac598d923a,1523,469
c82cceb3-f65c-4c03-8a3e-f78c7d884aae,3836,990
bc9a8647-9bbb-45ba-b322-0dfe4fdfbe2c,2941,615
dec5f4f5-83f2-4e34-81d3-d028df3d1363,197,54
5e527be4-179b-43a0-80ec-301a73110162,2207,785
743b1ac0-4a2e-4c07-a9c5-c655b8f872fc,117,54
2aef083f-470a-44fc-a39f-31fb03baaa1b,3355,1040
08325ada-5fce-466e-a322-11b45f5ed13d,2218,465
f88e6a92-b945-4b99-a505-85c93b27cfe5,1778,587
8798a0f8-40d8-4bf5-afd1-b8209fb3489b,101,47
1bee244a-57fa-4ce2-b455-37228b495583,1983,417
0b625908-8426-4bfd-9c08-54c98406b623,3628,1372
4ac44a56-c1d1-4aa3-a2fa-85eabb1fd0ab,3191,1243
2caf95d1-85c8-4a10-b95e-7016c47bccb6,314,92
165244cb-925a-4c4a-83ae-53290e723e55,1861,577
78dfed8d-eb60-421f-9094-4a19e25e0528,1399,389
090cd653-4ac0-461f-978d-c2764f77904f,3800,1419
c8f58e45-716c-4670-996e-31d2b95018ee,3496,1297
8ba92de3-bec3-4774-bed0-5a4c98e113d2,3407,1246
5581f87b-64dd-4880-a47a-61d60afbda60,3702,1327
0bc0e7fe-35bb-4768-b81a-e2453462ec2b,3214,659
6fa12e3a-950a-4e7a-904a-9e5fd2af2dd6,182,49
2e9c6ebb-c14c-428a-a182-b517d1590b2b,270,79
993f6b11-c9dd-4642-9aee-2285b3d9fc03,1991,482
acd8b70b-91d9-4566-a676-2bd06193e97d,55,21
9db888b7-a542-4aca-a326-72df80913f07,1224,123
936fb54b-3b90-4cc4-a4d3-a0290aa05b0a,78268,8144
81d0dce5-2d43-497c-ab0b-8f25c1af38f8,3105,1031
9fbacf3e-af96-46db-bcc8-5cf937245575,25640,2427
7e973df3-da13-4267-af9f-6b3c531b30de,204,62
02ac96b4-f10d-47ed-9c94-acc8f9648b76,165,51
a5d846b5-c862-4db9-9334-53055df9d6ea,32,13
d6805395-c7af-4f7c-99f5-ca3ff7d444cd,805,194
20165a98-7bcd-491d-a30e-57a11fb0fb98,1967,814
2605a499-040e-4d14-a037-7570ca305fb3,3367,403
7d617e11-28e0-4a04-816f-aa260f85b1f0,3,2
37b7f386-69b4-42b3-b00b-e1d7ee952acd,42317,10268
9853e6ec-f996-4e5d-9ea7-372a2ebf1bb9,24999,4400
2e9b96a4-6e28-4c51-a775-ece4012184cb,13698,1991
47d526bf-7f29-4638-8c0c-457b5b17d066,13263,2279
d5a7d6f9-4ced-4052-b8c0-63dd5dbaa30c,831,331
b2299f67-c68c-4609-9307-07bedbd35f53,1905,442
486406ea-0275-41b1-a04a-ea9dfdde457f,13025,2497
66e24871-76eb-4bee-97e8-7a219eff851f,17457,3206
a717857b-c6dc-4394-8f8e-115f6e7ac6fe,37247,9298
c7565632-90ed-465e-8ae5-e0a90e340a80,29013,5119
43c6e7b7-631d-40f6-b5b9-f9b623d7f306,377,136
ed02babc-ead1-4831-9f14-e9e3b0ddda21,5255,1493
372bbcc9-c11c-418b-af31-87ff25545118,24,7
130c0685-1d5c-4919-9cc9-63840a262d2f,10515,2933
9d9c4718-62d5-43eb-9625-f0f86cef25a6,3692,962
1bf51371-1c18-40cd-ae43-9e6d5aa9b707,1169,291
67de7098-9729-4f1e-a415-250769202e0f,31601,5350
69816046-df8b-4cbf-87bc-10bb599106ea,26865,4971
4e908cb4-a74e-4c95-abe7-d234a1d7d003,6084,1673
c7c17aae-e643-415c-8057-8a13fd3b5c0d,99,19
355050ba-8817-4c63-8448-3ec09634410f,87,34
d1784092-de20-4b7c-8488-2a33c3e03f3d,1038,276
e7e966d0-2874-4dc3-a69a-2f119ef0ab89,1117,292
cd4c3b38-da84-4eee-9a64-51596e399aee,2391,588
bf60cc40-dd67-47ca-9bf5-86d2159db2f0,1486,426
5ac30ee6-b6c3-425f-bccc-0fe6b2a2d46e,7248,1443
697f5fb7-b3f1-47e0-a454-62f449a24ab7,291735,47089
57773fe0-5406-4c6f-905a-162ea990298e,2544,707
756c3f6f-f375-4496-9061-0e37c21b4fde,2362,877
821f60ce-5020-4f75-b12f-85dd035d7200,1932,817
e257b4c5-cf97-45cd-92d0-6554e36dcffb,219,80
04981885-1d25-4ecb-8417-a0c15ecb6587,763,170
f6125bcb-1d18-4377-bc0f-9b79e19760b7,2944,1133
293a5ab0-89b1-457a-baf5-c71277fe6b18,2580,894
8246d9e7-2310-4600-af6a-0ca2ec99cd48,306,61
e6702405-57f0-4c69-83d4-5136aacb7719,9,1
192beb06-1e80-419f-b807-e61d27339ae5,85,32
393b56c9-8876-4645-9dc1-f1b51596424e,17263,1934
58ff8fe1-e169-4405-9d48-48371e615c09,3871,826
c99e1278-c250-453a-b362-ea20f4311286,391,178
6959525b-95d9-405b-804d-c493223a4619,55721,9884
3adce1d4-935e-4b40-9648-d3e713c23ba4,51,16
c2ab4890-f813-48b6-84e9-337679a13476,44993,4553
bba47725-019d-42d5-bd52-9cb946b4d6fe,4400,675
8d1636e7-064b-45b8-8134-99c198287644,11,5
7b79eb55-e50d-4ab9-9536-dfcb9abedded,320,102
deaf067b-bf26-4eb2-b404-c38255f1c1b8,1801,814
659498f0-8402-450c-8b1f-d0413d4d4ad0,1,1
907c5ce3-1dda-43bf-8201-b699844e4f70,473,191
b775207e-e4a9-4fce-bd93-7ae9e24e3931,6647,1720
692bd309-dc40-46f0-babb-ffa9467428b6,9170,2194
b118340c-b830-48ef-bc79-14ece71af831,149,43
ea8c5b5a-2701-474f-9bda-1f3acfd251e4,18379,3452
76fc77d3-cc72-4170-bf92-68732712d9c2,603,204
5546c58e-3b0c-4aa1-b288-bb2b9bc66d23,150,52
09440acf-81b3-4bcf-a6bd-eb28a1af8cb6,483,214
67c42ddd-7b7a-47e0-9e8a-df6bd03f98b0,1858,403
9fa23d7c-56d5-4978-b100-e86716c9d871,12629,3068
dec4ee00-9146-4d6a-b6c2-a529ba3f56ad,1666,655
a9d87af5-9dec-40eb-96aa-ceb43ed13a28,14227,3105
337aaf3b-8966-4bea-8495-5ad96dfd5d8a,14,1
5bc15b10-9df1-4a55-a4cc-a60983be55eb,9803,2118
ae17cf74-1ff4-4857-b416-c0a68c7f37d5,2784,895
ee1354e3-5e79-4069-9fc9-d6c7587419da,13771,3342
a5b9ee7a-ee02-46bf-9bb8-e7f8cdf2dd5d,372,133
2ecbe33e-e09e-4133-bb70-f885bf6516f6,378,139
5d2d88cf-568e-4914-9420-2ed8626ab08d,66853,9898
03589b6d-a4e6-4c1c-a6b0-2ea701611af6,144435,17887
db092fad-76a7-48de-bdd5-ec9f41c5f680,70910,8585
8a08722c-328c-405e-ae45-ba0a03083ece,8796,1581
433b49ef-1f1c-4555-9871-1a47570899e5,6539,1457
ccc0b8eb-7dd2-4bfe-857b-26a52894c9c0,4726,1300
e749f443-bbcb-4c5d-82aa-df0345c2ada7,3766,934
9816a68c-d1af-4e61-ab7b-b3d7c47dfa38,1390,178
d5f6e2c0-1691-4346-9212-184869f33915,972,163
08812464-3940-4e91-bdae-c058a15a188d,1389,340
ddccb93e-d3e9-4168-829a-d0a6696ef289,1280,337
c321fe78-e993-49b4-a754-0788ef7c34f0,1759,445
a8efaa98-cc6c-4274-91bf-5f00bc5aee20,22561,3177
628edb78-7d16-4563-83eb-2327cd5a0da2,1678,318
37a4a95f-7036-40e3-bd61-01d096c23869,128,63
1e46191c-6972-4153-aa1c-09417ee37c40,586,175
43e1a8b2-19e4-47f8-b7c7-b3c171dea0fd,16000,2051
958cecba-d5c5-4815-b443-e69e4da4e37c,3637,1247
e5e78e7e-9382-4687-bb5c-3538f90baa08,4253,1454
3ed00673-84c2-4e53-88a2-203f4e7e305f,2159,861
4ac4caf3-45e0-46e2-be62-b403acffefc9,32,1
dbae61d1-6b48-4d79-a4e8-77911d790a87,26,2
8e52ffc6-f614-4f08-aa91-b26bffbc5af1,24,1
9d0d6783-6df8-4680-8bc3-2803dcd2834f,23,1
54b96551-9938-4cb8-8a94-00bffb2ba8e4,37,2
bb6d2f61-82df-43c1-8c62-a0af55419a06,38,1
d698ca56-962d-4f64-8ec5-95f967432a42,27,1
c2859a71-a1f7-42b8-9469-111410d09642,27,1
5a65fd91-45bf-4775-bef5-f53206ec032d,29598,8391
a1d8bee5-a6e7-4485-a2b1-f335e75fca75,15217,5166
87965404-61a1-4684-9a81-af03ecd1ef84,23640,6835
5ceda909-6278-4c3f-85c5-57deed286903,99211,22174
29c2ff36-61d9-4aa0-9799-220ff914a9d7,3061,1348
b49b9e2d-d3a2-49c8-8ced-362fec933c20,2115,960
6735daf5-ed33-431c-8240-04b2fee1ca0a,4225,1363
ec7b46ce-b74b-4c66-9f10-00e9940e62ce,3477,1099
bcbe9307-8684-4ad7-b439-58ce61b5e783,93702,9459
4fb031ef-0364-4e7b-80be-e23661792dfd,52774,12540
3350eb9f-78c0-4c7d-a3a7-a102ee13bd86,48,17
b77b27ff-f806-482e-a039-96602edf3e43,47,13
4492780b-1d03-43d1-b408-55c062ce45da,44,15
7bc71962-bdd6-450f-a9fa-da23804b1d60,71,20
39da52c6-0638-4718-836f-1071c2ca1b66,63,17
b12dcb05-4340-4f91-8579-a810569d57f3,1167,449
f9665a81-6aef-4fa0-9535-9f4ea5159305,5339,2302
4b1254fe-a63a-4bd3-b14f-085e64c544d7,12129,4895
ead471bd-b445-44b4-848e-3504c03a364f,8391,3300
bee07a05-b9a8-4666-80a5-86cb551d7791,1811,701
ac1608b7-7d63-42c4-894c-9616fd846f18,39,22
0fdde57b-cd70-4e00-8caf-6572d0c7fdfe,62417,12652
494dbfb8-0d13-40f7-bf03-7e538198c5b5,52377,11097
f63f39a4-68bd-4864-a6cf-e64013e1f940,894,404
1fc3954b-53d1-4cd6-9fce-65b2fe10e525,1878,859
b99041fe-108f-4cbf-89b4-ebfbf318f2aa,1062,456
b974e657-1505-4e34-8ae8-098aa8ee1f0c,7952,2076
662d13f3-46b4-4ce3-aa8a-a9122cb277dc,2935,521
62a1be3b-80dd-44d8-b470-6a3bcd348beb,635,263
5120d856-93c0-4bf6-9f0b-63c92e21025e,109,45
e9e96e8c-f4da-4142-a03b-6c8ca352d99d,6542,2026
3b7f800b-53c1-4117-960e-58eb8588a571,5388,1765
d8677735-13b5-4d4d-9c86-b2282cf32a11,2930,897
6f666125-cab8-4859-b387-e5a702174b49,51,25
5bac8a85-2370-4347-b105-62ddb7bec651,1859,517
00b2db92-25b2-47c0-b14e-db4ba7010f51,569,244
d16e5f60-f08a-46ef-acd0-36ac5d0e7b66,1518,565
99cf51bb-1e8d-45b8-b09a-05968dc09adc,141,47
845cb58a-10ec-4b0f-974f-3a518a176980,15995,3550
81e0a78b-e80a-4658-86d1-a5105ba53956,533,157
cc30e411-baaa-4fe9-8ab7-7d2a420acff8,12189,1880
e16ce969-f9dc-4f54-aa43-e52e1f53f286,51,36
161cb3a8-ed1f-433c-ade1-34e112ff2f78,278,138
3a902057-4dda-4e55-b78a-c7b4f10d8805,187,47
474152d5-9fcd-4d53-b623-4b33fbe5c2d0,1575,394
3c57b83a-8393-4782-b15b-8e67efba1a0c,1835,429
acf0f220-f11e-4803-bf23-931b876cbca9,2749,729
81ed038e-3759-4ac2-95c8-5336de326e93,1852,640
841ca4bd-1eb6-4957-a5ae-2c256adeb173,7267,1980
c81dd46b-0ea5-4306-8cc7-1edce13385fd,14382,3685
8878edde-9e13-4e70-aad0-25ff5244f1ba,11910,2990
cea68b2b-0b7a-43ae-b939-0c764fb4b473,7549,2145
d2d01d8a-c66f-4b9f-b666-4cba5e35e9c0,2717,956
0e934f93-cc07-4c0b-a1ab-69f3c9727647,502,202
56434175-0a8c-4118-8a08-6da4480d60f7,1,1
7d371d76-08d6-4e3b-83ff-9c3ba8731fa4,46781,10324
1f427054-f058-4616-9448-3b075d783f38,13836,2155
afd0d070-3bda-418b-ba18-d6d2f8ef917f,151130,22081
d044a77b-f630-4f55-b131-9dcd56ce890d,89236,17109
2e720767-c03f-43fd-91a3-ddb29edd9552,5,3
65ebf817-02dc-44d3-9b32-e8363cf9f672,33,15
f1b739e2-d8fc-4bd3-bb45-d10b8b82cbb5,2,2
995f7237-3970-4f58-8d59-73c5e95be3ea,3,3
ca25a870-6b8d-4c44-b684-a40644c26079,59428,14353
27987aa2-bf8f-4baa-b72e-5aeac119a51a,15,4
bf05cb71-ddd2-415b-883b-351b17d1d039,1,1
ad734ec0-b09a-4bc0-97f7-ac597a6d5e7d,8806,2796
296a04cf-40f5-48b4-8e3c-bdd50aad4b6d,1477,364
29e6b9b2-d9a1-47c7-8d3e-235a26039a84,26699,9217
9a474209-d447-4136-aa1d-9ad1b3cec281,2,2
d674fc79-e0ef-4074-803b-f4ea07ff94eb,3471,828
3f493fb2-cfec-47b7-9817-432587863062,2757,1005
96b10442-e9ab-4ed0-b1a9-18e5a0fea715,24201,5987
c37712a0-6bbb-452c-b07b-7ce40b7c41f0,32818,7680
c0af1546-13d4-4319-9ae3-21f2e6bc0e81,25096,6458
e5764969-072a-4d98-860e-9cbb4e86a4af,420,209
27b395de-481f-4745-9ab6-06630bd7de4b,43,16
9c5ac6f3-2a37-4de3-ab99-b972fa9d9a46,8174,2624
31547d9d-f58b-41d8-93f9-613b0a7949ab,51390,12159
d51b4add-4aa0-4d30-839b-acf9aafb3b48,878,262
8dcceadf-4daa-4f59-a472-e8ae7adf24cd,1239,456
0bec0e15-342a-4970-89cc-03e1485e4046,14058,4172
bf41b1c0-396e-4fa2-8786-76cf2111b2d7,18799,5215
81783d06-10e4-419c-a0d2-2705551ab16a,11812,2854
92a2bf66-e8ec-466a-bba8-17a1bfccd09c,18578,4848
2b086c48-0bae-4def-8b9d-355fcd85a07e,1357,345
371dcb6f-9b67-4d3c-8733-4a39ae9cd74a,289,97
2477354a-c394-448c-bd2b-2a941418920e,134,41
edbf8cf4-9c48-4e5b-beb3-854d804f5702,28555,3413
c48363a4-5e47-4162-9c13-516b40df71fb,47665,10180
cd2457c6-9209-4e93-8a92-ffbe1d43cd36,32,15
8a061476-32c6-452f-8305-a3bb492103b6,3738,1334
57913695-0d59-453a-8520-9b424169ab80,1135,304
091ddaa2-e45d-4272-a02e-91ea12bd77a4,13282,4513
945e7daa-0937-4df1-8a7f-3a0f83b6e191,14107,5587
010db084-5b54-4bdb-832a-e5745f0dbdd5,7816,2112
37a559fd-551b-4031-bd49-6a07555a97f4,44490,9682
0e019779-2a73-403c-9c46-c8c0c5cb2c77,27510,7233
281e09a0-1c0e-4290-b3b4-881439328f2a,1837,455
440c2490-c669-49cf-8dd4-fbd54dfd99ca,2347,839
a8d0deab-82f1-4372-ad60-f7c493b7209f,65,27
5bf5836f-e817-451e-869c-229225a71b92,17455,4474
2cef0565-4901-45ef-a4a6-aee1c0bdb523,14750,4251
68cebaa5-c1b5-4629-bd29-12569f1ffc70,2908,939
5cfa0fd4-b7f0-4184-826c-c9624cde941d,2875,1245
6f15104d-8024-4e2a-a2c8-c3ba5020636f,5369,1815
2f240b6e-f482-457e-a77f-e8c5664ba6b4,335,158
3ac525f2-6a4f-4c93-b1db-53d37ec87eed,1184,490
fadd009b-90df-4c17-99de-d2a874df1d63,1886,689
01e89745-cfff-460c-b8bd-a89cf49f9551,38463,5083
d44c6c44-8e9e-435c-94f0-7c823bf11cc7,4651,1311
5ede547d-009b-4fdd-85b7-cb3feb59b58f,166,68
f413c9de-2767-4dee-8c1b-c7a50b766baf,241,99
0860584d-df2b-4608-a0cc-acef2ca39b1d,228,82
accfc96e-0656-4304-a6e9-39bf1c2cbcaa,249,118
bb7ff116-b97b-4cdd-ab6f-f06b623ba041,45626,11255
7a2de6f5-b548-484d-ab3a-609b86885a63,7456,1163
13a2bf18-8be9-4b94-8164-d1b8326f93ea,2104,723
102874f4-057a-4aca-826b-5ab7f05aa910,440,127
b123e909-e6a0-43f6-a0f2-ca9dfd98b455,8558,2654
e5c46ad0-be30-430e-86c0-4bfe718363b2,11615,3316
7479d7ff-6654-46ca-be51-7d7cafad4074,37723,9289
fa1a3d55-3e20-450f-9fb1-8fbae72beede,23519,6947
9100493f-d66a-4175-8045-08fdb6630fb1,2759,1023
3f510e91-becc-4317-b3fc-2bcac3025e3e,2120,740
0444a6dd-0838-412d-99e7-974330b9a928,592,161
fb3436d8-9fd3-45c9-8833-6a56c3e33782,53,15
f1b5a071-e6fd-40a8-ae8c-df56516ee0ce,16402,4511
03ba35ca-c06e-451b-9d74-785863eb646a,43642,9274
fe44ea6a-8f04-4858-af8f-86ffdc8f7283,3488,714
546a4ea0-2f0a-4d2d-9ffc-170ba2cb5e4a,36554,8439
f2077608-d6b6-41a3-9f1a-46185d3dd0c6,28531,7200
705cd168-22cc-413a-a240-f655d1f7108a,31566,7703
c246e7bc-d2b0-42fc-9950-c12b885ba5d1,32704,7795
859da3d4-789f-4e82-929e-4b9940671e94,35300,8318
2651ffa3-d6f9-40e7-b283-c563f4e49916,3562,1187
71c58bbc-d511-47ca-ad8a-7ac013121cd3,786,350
42691347-542e-4832-bf0c-ca32ab836df5,838,246
73fa9fdc-47dd-4388-ba83-868949a2fbab,19347,4081
debff6cb-6dd0-4ee0-b1ee-c5877b722c5d,27744,5066
d8455ca0-a9e4-4fd9-94ca-10016da73719,19480,4191
5d9928cb-4293-4012-b4dd-18404d11d560,6925,2077
556043e0-5f84-41d1-9cef-ed923e993c8f,262,28
39374b95-f8f9-429a-8fec-1790eb1d8022,52311,15845
c19fdc22-88e1-41a4-9a6f-cf5b5b12fa4c,54597,14911
b00ce030-be9c-4de2-9180-dda955d248a4,300,107
58772305-a53b-4418-8034-856a99f016a5,1,1
6c3878aa-086e-4e20-a86a-d42cf6f1029c,1551,356
7394405a-49a6-414a-87b1-e58ba4a77244,2934,1158
aa890f33-3cb9-47f8-9c92-c513ee54adcc,6,1
5bfdf595-4a6e-4629-be60-a80ecc262b22,8948,2104
19c2b0bd-9d12-4622-bd86-5032a6c0a1ef,6,4
177e4fdd-a0e3-461c-a128-252e93b09e66,12,9
a7846c4d-78ad-43b7-9710-330b58ad9ce6,7,4
bd8fd5cc-6437-4863-8741-0124117d7554,17,9
fb24e2f6-9083-409a-828d-90d9d7524d93,1686,444
066cc615-c87b-4793-9cbe-b2bff5b75b36,2849,789
5755f3e7-7bf4-4f5e-9fab-e12a85ec4461,33798,4944
4dd96ec3-f71b-4d7c-ac4d-1d543393cbd3,10932,2583
99b83adf-3b3e-4525-96b0-5cb71db57a7c,20023,3483
1d93eeb0-c656-4813-a1d1-a754f86538e5,10071,3046
8d100dcd-b5c5-4a48-a62f-084d8e2f0dc6,151743,14748
4442fa27-07b5-43fb-ab9d-be9a2c341e1e,96560,9669
26078b0e-ad4d-4181-be0f-0db402372360,104762,9692
56aa5662-61c9-4c62-9ae8-a31eb883e109,972,473
dea5dfa1-6f20-4a00-9273-f054d8ac35b1,26633,8296
5ffa6a24-d40b-4508-b8b3-0f9a01b64925,7301,1841
06a90ed2-1476-4f6a-b4e2-4ec32e315393,493,163
7c575650-1e40-4bd5-b77f-daf541bb0f11,30799,9180
22530570-abac-4839-aa39-c8114cf6e54e,5392,1326
314768bd-4b28-442f-85b3-f8b61abe1dc6,221585,25581
31607591-94a3-4ce3-bb19-7bf8912510f7,1425,406
f4353668-39c0-41d9-8d8c-1a4fd6c4fc87,1412,382
d23807b4-cd7d-4584-8790-496c632a5ae2,4323,1276
35fa5592-c88a-4b89-9b46-6c114524b6bf,9694,1917
1935ca66-a3d6-4658-a5fb-885e573585fa,2145,935
f26e14a1-8c33-4cef-9eb3-8678819ebc8a,2822,979
75e7a750-3197-4809-9a93-5dbc910d68bc,9630,2180
f7882163-4c43-4837-b9ed-7c6d0c7b6266,22,11
4f6f8365-96b1-4653-8aa5-043b033a2e34,578,198
8d3abf0c-2cf4-4978-8dc0-2e6746cac333,1697,587
20f1e43a-9097-4887-8e61-82786af70ea8,1564,519
4d410649-b138-48ac-98b8-21918da205ba,1171,406
bcf96f11-4c46-493e-a01e-fbfa203d5cd2,156,66
288a47c6-6bff-48a1-bedc-f9e5e6440c5d,762,328
07725562-c9df-4f22-9cea-aab0b6e41f16,2255,792
81c4c213-0eeb-48d3-8efe-9c663b03f175,10397,2171
11813447-5bdc-45a9-89c6-6602cbfaa075,3545,1349
2b72cc4d-3582-4e8a-9f8d-ff1fb44b35a7,80080,15987
396a3046-390f-4b66-9fb8-b32c50e05c7e,242,77
8b159f58-f341-4b34-8f2d-d9c5b2f610b9,2241,904
ecd6063b-21fc-400c-bfda-59f7ca56f801,94008,11998
8f72ccf6-ebba-4dfa-93e6-df557a86db00,35043,3247
e5ce6dd7-8fd5-41c2-baf8-62dc97b6e6c4,6973,1452
5a075f3d-6e93-4b8c-8d84-853b4b411dfc,8732,1565
8544e8c5-5729-47e2-be12-41921e212bd7,7875,1486
0c06d8a3-3682-4739-bce9-e541e0adc2ef,4132,570
dbc012df-48f3-46cc-90c7-54a171aceeb7,6861,1056
a0bef8d6-2d45-4d0c-a75e-e1fc14dba893,256,110
fc766b45-6c65-4ccc-a2ad-8c68355af3e1,3643,1290
ee1bf10e-d33e-4376-b7d5-64c37d3cf8ce,3619,1247
723d6f10-7c83-42f5-abed-a1e93d05961d,18,12
cdcb7a76-b2f6-4f4f-a7c1-df4a45d7fc2a,336,110
f538c2cd-4c30-43b5-9dd8-a559b22e5f72,454,106
5a74ebd0-52cd-4541-8ef1-95e998f5d441,12865,2312
dfd82b26-0adf-4389-afe5-a6fe26d75e20,1688,481
60e38cb5-722a-4c53-a86a-4f5a98a0f9e7,5250,502
3e0156b3-e01e-4127-a72d-ca248e9a2c31,772,195
c648a5e2-7265-4eab-aff2-8df32b4febc6,192,66
217579d2-5b00-414c-981b-d908a9e6d58c,104,27
b1d12f07-97eb-46dc-a2f0-93cf6e19274a,218,76
35b67b7c-2e41-4eda-bbff-55f0fc11a03d,190,59
36b93848-980f-4148-a360-47bbbca32d13,1980,613
668c1cae-e367-46f9-82c5-eb48af3d9599,4456,914
f4f34de0-234e-4b00-bc08-5befaa50e9fa,1049,287
4746d5f0-b0d3-44eb-ba63-c73a365cd4a5,1009,272
1d7c816b-0662-48b5-bf90-7e33011db8f6,11758,3790
3c93a10a-12bf-4a1b-b35b-2d4b23f0839b,847,197
6c0f31da-8cea-44e3-ae6f-4518bdf2a3b4,16246,4495
8a87a49a-d287-4fec-8ddd-f9b93bf06873,261,85
7a8ffca3-1af4-4e54-aa23-a3cea49ec488,383,130
8beff4d7-82a6-47c1-b129-a3821c54cbf3,68528,16720
93c5213b-becf-4095-a9fb-7e3626409670,7981,1358
38f87729-15a7-4466-b521-2701a58daea9,8258,1202
6ab3b20d-3981-4aac-b7f5-b665bc1a42e8,90358,21268
ec5703f4-fd91-4818-8717-686f4088b5fd,18,6
762767fa-169c-4593-a71e-6c3be696912b,6233,2115
50276aa9-63b7-4250-80ba-dec34dbaf293,3574,1355
281003cb-34ec-4c1a-a010-54191921c8c3,5080,1322
897f65ba-c32b-46fe-9b37-e7af6c729e10,6561,2109
bdecaa22-56b9-4e5f-9dde-5b8d7b3156df,4720,1040
bc0c0178-92d0-4988-9dd2-c69fffbece07,5020,1039
2371681d-66dd-42b6-b203-ac190416ea00,364,142
91818c71-0a2c-4a7c-85a0-62cf86d6a136,6327,1220
e17ea15f-cabb-4e4f-8503-bfc97b5acb17,4157,918
